Date,High,Low,Open,Close,Volume,Symbol
19-03-2020,159.93,144.8,146.62,153.13,39862300,Facebook
20-03-2020,159.27,148,156.02,149.73,32568400,Facebook
23-03-2020,152.31,142.25,149.66,148.1,29830800,Facebook
24-03-2020,161.31,152.57,155.21,160.98,30440400,Facebook
25-03-2020,162.99,153.06,158.92,156.21,35184300,Facebook
26-03-2020,164,157.02,158.25,163.34,26556800,Facebook
27-03-2020,160.09,154.75,158.2,156.79,24879900,Facebook
30-03-2020,166.75,158.06,159.18,165.95,22515200,Facebook
31-03-2020,170.93,164.2,165.48,166.8,23676300,Facebook
1/4/2020,164.15,158.04,161.62,159.6,19507600,Facebook
2/4/2020,161.35,155.92,159.1,158.19,20886300,Facebook
3/4/2020,157.91,150.83,157.15,154.18,25983300,Facebook
6/4/2020,166.2,158.51,160.15,165.55,28453600,Facebook
7/4/2020,173.39,166.01,171.79,168.83,31411900,Facebook
8/4/2020,175,167.74,171.25,174.28,21664200,Facebook
9/4/2020,177.08,171.57,175.9,175.19,23534300,Facebook
13-04-2020,175,169.45,173.67,174.79,19355400,Facebook
14-04-2020,181.23,176.62,178.98,178.17,21011800,Facebook
15-04-2020,178.19,172.82,175.19,176.97,17423000,Facebook
16-04-2020,178.05,172.51,177.95,176.25,23593200,Facebook
17-04-2020,180.28,176.66,179.2,179.24,20974800,Facebook
20-04-2020,180.5,176.77,177.41,178.24,16110700,Facebook
21-04-2020,175.38,168.34,175.25,170.8,24850500,Facebook
22-04-2020,184.78,178.14,178.45,182.28,33242000,Facebook
23-04-2020,187.05,183.15,184.08,185.13,21426600,Facebook
24-04-2020,190.41,180.83,183.23,190.07,28792000,Facebook
27-04-2020,193.75,187.41,192.66,187.5,29197800,Facebook
28-04-2020,189.2,182.56,188.66,182.91,21731000,Facebook
29-04-2020,196.91,190,190.93,194.19,45954500,Facebook
30-04-2020,209.69,201.57,206.92,204.71,46230100,Facebook
1/5/2020,207.28,199.05,201.6,202.27,30415600,Facebook
4/5/2020,205.91,198.76,200.2,205.26,19250700,Facebook
5/5/2020,210.38,206.5,207.02,207.07,21071200,Facebook
6/5/2020,211.6,206.66,208.12,208.47,21857000,Facebook
7/5/2020,211.6,209.04,211.16,211.26,15152000,Facebook
8/5/2020,213.21,210.85,212.24,212.35,12506000,Facebook
11/5/2020,215,210.37,210.89,213.18,12911900,Facebook
12/5/2020,215.28,210,213.29,210.1,14704600,Facebook
13-05-2020,210.78,202.11,209.43,205.1,20684600,Facebook
14-05-2020,206.93,200.69,202.56,206.81,17178900,Facebook
15-05-2020,211.34,204.12,205.27,210.88,19383200,Facebook
18-05-2020,214.64,210.94,212.15,213.19,20151900,Facebook
19-05-2020,220.49,212.83,213.27,216.88,31843200,Facebook
20-05-2020,231.34,223.19,223.5,229.97,50162900,Facebook
21-05-2020,237.2,231.2,234.72,231.39,47782600,Facebook
22-05-2020,235.99,228.74,231.51,234.91,33925600,Facebook
26-05-2020,240.9,231.67,239.77,232.2,33178300,Facebook
27-05-2020,230.56,221.13,229.07,229.14,34697600,Facebook
28-05-2020,231.63,224,224.3,225.46,29377200,Facebook
29-05-2020,227.49,222.88,225.2,225.09,23241500,Facebook
1/6/2020,232.44,223.5,224.59,231.91,18223800,Facebook
2/6/2020,233,226.56,230.94,232.72,20919000,Facebook
3/6/2020,232.65,228.53,232.11,230.16,15380300,Facebook
4/6/2020,231.63,224.61,229.56,226.29,17041500,Facebook
5/6/2020,231.35,225.31,226.71,230.77,16750400,Facebook
8/6/2020,231.55,227.41,229.03,231.4,15466500,Facebook
9/6/2020,239.77,230.41,231.52,238.67,27462900,Facebook
10/6/2020,241.21,235.28,240.96,236.73,20720700,Facebook
11/6/2020,232.89,223.55,229.94,224.43,26708200,Facebook
12/6/2020,231.66,224.5,229.9,228.58,22091400,Facebook
15-06-2020,233.77,224.8,225.09,232.5,15340300,Facebook
16-06-2020,238.46,233,237.14,235.65,15236700,Facebook
17-06-2020,237.59,231.73,235,235.53,19578100,Facebook
18-06-2020,236.14,232.15,234.99,235.94,15782500,Facebook
19-06-2020,240.83,235.55,237.79,238.79,30081300,Facebook
22-06-2020,240.7,236.91,238.56,239.22,18917800,Facebook
23-06-2020,245.19,239.86,241.28,242.24,24017900,Facebook
24-06-2020,243.22,232.68,241.2,234.02,20834900,Facebook
25-06-2020,237.3,232.74,234.62,235.68,18704300,Facebook
26-06-2020,233.09,215.4,232.64,216.08,76343900,Facebook
29-06-2020,220.75,207.11,209.75,220.64,58514300,Facebook
30-06-2020,227.5,218.47,220.59,227.07,33927100,Facebook
1/7/2020,239,227.56,228.5,237.55,43399700,Facebook
2/7/2020,240,232.61,239,233.42,30633600,Facebook
6/7/2020,240.4,232.27,233.76,240.28,26206200,Facebook
7/7/2020,247.65,238.82,239.41,240.86,27887800,Facebook
8/7/2020,246.99,236.59,238.11,243.58,29791300,Facebook
9/7/2020,246.53,239.24,245,244.5,22174900,Facebook
10/7/2020,245.49,239.32,243.69,245.07,22982700,Facebook
13-07-2020,250.15,238.42,247.01,239,24674900,Facebook
14-07-2020,240.33,232.03,236.76,239.73,23378100,Facebook
15-07-2020,244.82,238.05,241.55,240.28,19133600,Facebook
16-07-2020,241.76,236.33,238,240.93,18880700,Facebook
17-07-2020,244.16,237.86,241,242.03,18152400,Facebook
20-07-2020,246.05,235.64,240.06,245.42,20872200,Facebook
21-07-2020,246.91,240.08,246.22,241.75,19364200,Facebook
22-07-2020,241.9,238.12,240.26,239.87,15427900,Facebook
23-07-2020,242.42,231.75,239.63,232.6,21771800,Facebook
24-07-2020,233.49,226.9,230.19,230.71,18325800,Facebook
27-07-2020,234.95,230.83,231.46,233.5,13163100,Facebook
28-07-2020,234.96,229.83,234.63,230.12,14170100,Facebook
29-07-2020,233.7,230.31,231.14,233.29,13588300,Facebook
30-07-2020,234.89,229,230.22,234.5,20615300,Facebook
31-07-2020,255.85,249,255.82,253.67,53005100,Facebook
3/8/2020,255.4,250.33,252.65,251.96,23124900,Facebook
4/8/2020,252.8,247.43,251.56,249.83,17183500,Facebook
5/8/2020,252.27,247.77,250.19,249.12,13050100,Facebook
6/8/2020,266.6,248.67,249.04,265.28,45241600,Facebook
7/8/2020,278.89,263.43,264.08,268.44,72766400,Facebook
10/8/2020,273.86,259.69,268.04,263,30248800,Facebook
11/8/2020,265.92,255.13,260.19,256.13,28238300,Facebook
12/8/2020,263.9,258.11,258.97,259.89,21415700,Facebook
13-08-2020,265.16,259.57,261.55,261.3,17374000,Facebook
14-08-2020,262.65,258.68,262.31,261.24,14792700,Facebook
17-08-2020,264.1,259.4,262.5,261.16,13351100,Facebook
18-08-2020,265.15,259.26,260.95,262.34,18690400,Facebook
19-08-2020,267.91,261.35,261.39,262.59,23291500,Facebook
20-08-2020,269.63,261.46,261.5,269.01,20299700,Facebook
21-08-2020,270.49,266.42,268.69,267.01,15538600,Facebook
24-08-2020,277.25,268.77,271.07,271.39,23685600,Facebook
25-08-2020,283.09,270.26,272.41,280.82,42127200,Facebook
26-08-2020,304.67,284,284,303.91,69015200,Facebook
27-08-2020,301.23,292.02,300.16,293.22,30301300,Facebook
28-08-2020,297.23,290.98,295,293.66,17157400,Facebook
31-08-2020,296.88,291.55,293.95,293.2,17345100,Facebook
1/9/2020,301.49,292.71,294.71,295.44,17295900,Facebook
2/9/2020,303.6,293.05,298.88,302.5,24341400,Facebook
3/9/2020,297.6,283.63,295.99,291.12,32294100,Facebook
4/9/2020,289,271.14,287.25,282.73,30333700,Facebook
8/9/2020,279.3,269.42,271.28,271.16,24864000,Facebook
9/9/2020,278.48,271.35,275.77,273.72,22918800,Facebook
10/9/2020,279.16,267.03,275.51,268.09,24814700,Facebook
11/9/2020,271.39,262.64,270.06,266.61,18913900,Facebook
14-09-2020,276.64,265.7,270.95,266.15,24093800,Facebook
15-09-2020,274.52,269.3,270.67,272.42,18478500,Facebook
16-09-2020,272.44,261.79,267.29,263.52,29183400,Facebook
17-09-2020,261.5,250.19,258.28,254.82,31281400,Facebook
18-09-2020,259.2,250.05,258.4,252.53,28130800,Facebook
21-09-2020,249.95,244.13,247.54,248.15,24709400,Facebook
22-09-2020,255.32,248.22,253.31,254.75,30293100,Facebook
23-09-2020,257.99,248.15,255.26,249.02,19641300,Facebook
24-09-2020,252.24,245.62,246.5,249.53,20006800,Facebook
25-09-2020,255.75,246.61,249.4,254.82,18351300,Facebook
28-09-2020,259.6,254.82,259.4,256.82,18826300,Facebook
