Date,Open,High,Low,Close,Volume,Symbol
11/8/2021,43.88331927,44.15885569,42.48728187,42.53320694,50878200,PFE
12/8/2021,42.70771228,43.53431456,42.56076115,43.38736343,29676400,PFE
13/08/2021,43.54349362,44.54459919,43.4608334,44.52622986,35379200,PFE
16/08/2021,44.2966223,44.97627345,43.63534047,44.92116547,38045800,PFE
17/08/2021,44.80176407,46.37230832,44.73747317,46.30801392,68817000,PFE
18/08/2021,46.13351955,47.63058678,45.15996601,45.28855133,88598000,PFE
19/08/2021,44.5446003,45.88552969,44.32417187,44.82013321,57741600,PFE
20/08/2021,44.98545257,45.67428658,44.69155034,44.74665833,35157500,PFE
23/08/2021,46.18861972,47.17135602,45.55489016,45.85797882,88652400,PFE
24/08/2021,45.68347737,45.96819321,44.30580922,44.43439102,52624100,PFE
25/08/2021,44.12212397,44.34254894,43.10264888,43.63534546,51036800,PFE
26/08/2021,43.80984769,44.23233175,43.44246812,43.51594543,29029300,PFE
27/08/2021,43.50675627,43.62615515,42.73526202,42.79955292,32924500,PFE
30/08/2021,42.43218307,43.31388992,42.39544441,42.94651031,25774400,PFE
31/08/2021,42.90977324,43.29551865,42.18420048,42.31278229,34547800,PFE
1/9/2021,42.42298962,42.48728051,41.71578627,42.28522491,32900100,PFE
2/9/2021,42.68934049,43.04753362,42.36788601,43.01998138,26106300,PFE
3/9/2021,43.07508937,43.19448474,42.5607587,43.01998138,20817200,PFE
7/9/2021,43.15774914,43.62615473,42.74444802,42.93732071,26236900,PFE
8/9/2021,42.71689224,42.97405933,42.47809799,42.71689224,15839600,PFE
9/9/2021,42.68015733,42.90976867,42.11071868,42.27603912,21695300,PFE
10/9/2021,42.4964685,42.56994231,41.79844804,41.87192535,20801500,PFE
13/09/2021,42.00969432,42.09235455,40.59528756,40.94429779,37086200,PFE
14/09/2021,41.02695153,41.56883442,40.91673907,41.06369019,24100200,PFE
15/09/2021,40.92592083,41.66985923,40.84326062,41.11879349,28674600,PFE
16/09/2021,41.21983183,41.32086139,40.43915112,40.84326935,22424200,PFE
17/09/2021,40.56772953,40.83407952,39.77786947,40.31056595,56370500,PFE
20/09/2021,39.8513378,41.00858075,39.8513378,40.59527969,41873000,PFE
21/09/2021,40.64120816,41.08206153,40.27382861,40.33811951,23645600,PFE
22/09/2021,40.40241172,40.76978775,40.25546061,40.36567307,22616700,PFE
23/09/2021,40.66876176,41.07287998,40.54936638,40.58610153,19719200,PFE
24/09/2021,40.47588615,40.78815771,40.2370919,40.35648727,16150700,PFE
27/09/2021,40.33811706,40.53099324,39.96155462,40.0166626,19955900,PFE
28/09/2021,39.55744421,39.75031691,38.9696397,39.52989197,28512200,PFE
29/09/2021,39.69521123,40.12687819,39.56662944,39.97992706,18037200,PFE
30/09/2021,40.21872438,40.45751864,39.46559944,39.50233459,21103300,PFE
1/10/2021,39.05229725,39.58499374,38.29917233,39.42885971,38483000,PFE
4/10/2021,39.42886216,39.81460755,38.76758034,38.96045303,28906500,PFE
5/10/2021,39.06148308,39.30028086,38.83187172,38.86861038,19342600,PFE
6/10/2021,38.62980964,38.75839141,38.28998236,38.59307098,30483800,PFE
7/10/2021,39.05230487,39.45641965,38.76758549,39.25436401,19778300,PFE
8/10/2021,39.24517017,39.41049062,38.88697704,38.98800659,12778600,PFE
11/10/2021,38.98800344,39.14413746,38.58388527,38.62981033,11984200,PFE
12/10/2021,38.72165089,38.76757245,38.26242828,38.43693161,16222300,PFE
13/10/2021,38.34509996,38.4920511,37.60115784,38.04201126,28205700,PFE
14/10/2021,38.17058423,38.53796021,38.13384558,38.27161026,17590300,PFE
15/10/2021,38.48286282,38.6022582,38.0052708,38.10630035,23550300,PFE
18/10/2021,38.06955985,38.29917119,37.69299741,37.95016098,21733000,PFE
19/10/2021,38.20732791,38.75839726,38.15222343,38.65736771,17159800,PFE
20/10/2021,38.68491658,39.594179,38.66654725,39.30945969,22788300,PFE
21/10/2021,39.5482604,39.57581264,38.96963881,39.36457062,22142300,PFE
22/10/2021,39.32783082,39.66765463,39.15332746,39.64010239,17183000,PFE
25/10/2021,39.67684198,39.71358064,39.0982204,39.63092041,22846200,PFE
26/10/2021,39.79623861,40.19116689,39.41967266,40.00748062,29729100,PFE
27/10/2021,39.91563919,40.00748584,39.19925285,39.46560287,22317500,PFE
28/10/2021,39.44722815,40.10850641,39.43804173,39.65847015,18023400,PFE
29/10/2021,39.57581108,40.25546219,39.36456907,40.17280197,30307500,PFE
1/11/2021,40.54017819,40.6779464,39.89726573,40.08095551,32681500,PFE
2/11/2021,41.40351954,42.28522627,39.53907303,41.74334335,69248000,PFE
3/11/2021,41.80763492,42.23930538,40.85245087,41.16472244,44593100,PFE
4/11/2021,41.03501154,41.20178314,40.12703475,40.62734604,38172500,PFE
5/11/2021,44.55574091,45.22282736,43.12891866,45.03752518,173959100,PFE
8/11/2021,45.03752381,45.20429542,44.10174938,44.77810287,57423300,PFE
9/11/2021,44.77810415,44.82442882,43.68482514,43.82379913,29920400,PFE
10/11/2021,43.91645175,45.59342786,43.91645175,45.41739273,42696200,PFE
11/11/2021,45.61195524,46.78861997,45.14870158,46.49213791,42370400,PFE
12/11/2021,46.71449551,46.77935427,45.92696573,46.07520676,27780600,PFE
15/11/2021,46.07520593,46.41801263,45.74166275,46.00108719,27763200,PFE
16/11/2021,45.8343219,46.47361073,45.29694592,45.95476532,31297200,PFE
17/11/2021,46.26977565,47.33526051,46.03814881,47.13142776,36889800,PFE
18/11/2021,47.34452203,47.90969206,46.89053543,47.63174057,32872600,PFE
19/11/2021,48.14132251,48.95665,46.9553942,47.0665741,47966200,PFE
22/11/2021,47.20554512,47.68732932,46.67743627,47.43717194,27287900,PFE
23/11/2021,46.86274273,47.66880312,46.60331827,47.3259964,24946200,PFE
24/11/2021,47.41864755,47.55762507,46.98318795,47.14995956,18556800,PFE
26/11/2021,50.0684561,50.90231056,49.33651447,50.03139496,66561300,PFE
29/11/2021,51.09688766,51.60646606,48.28030415,48.54899216,72660800,PFE
30/11/2021,48.46559984,50.45758848,48.09499549,49.78123856,64598400,PFE
1/12/2021,48.61384597,51.11541321,48.04867587,50.66142654,59810400,PFE
2/12/2021,49.86462327,51.03202447,48.8917913,49.1419487,46361700,PFE
3/12/2021,49.762706,50.41126182,49.19753599,50.28155136,37574800,PFE
6/12/2021,49.82756027,49.92947664,47.48349799,47.69659424,53724000,PFE
7/12/2021,47.48350099,48.64163516,46.69597117,47.91896057,41575400,PFE
8/12/2021,48.87326589,49.17901503,47.27967201,47.6224823,37429200,PFE
9/12/2021,47.7243938,48.96591383,47.7243938,48.25250626,38325700,PFE
10/12/2021,47.43717468,48.96590961,47.35378888,48.90105438,26079400,PFE
13/12/2021,49.5125526,51.63425533,49.5125526,51.14320755,54923200,PFE
14/12/2021,50.74480656,51.83808548,50.32787755,51.45821762,48685700,PFE
15/12/2021,51.98632299,54.58980613,51.78249026,54.47862625,75202900,PFE
16/12/2021,54.07097135,56.91534873,53.50580128,56.74857712,75183600,PFE
17/12/2021,55.52558686,56.69298459,54.38598322,55.10865784,104192100,PFE
20/12/2021,56.14634178,57.17476546,55.43293425,56.53547668,55712200,PFE
21/12/2021,55.59969873,55.62749635,52.95915447,54.6176033,63877900,PFE
22/12/2021,54.89555621,56.13707611,53.94125485,55.17350769,62594900,PFE
23/12/2021,55.4236683,55.66456219,54.02464379,54.3952446,39203200,PFE
27/12/2021,54.52495584,55.01600714,53.95052228,54.84923553,27362600,PFE
28/12/2021,54.71025732,55.08086166,52.88504027,53.74668884,36901700,PFE
29/12/2021,53.0981359,53.76521877,52.87577259,53.3482933,26170200,PFE
30/12/2021,53.50580102,54.42304488,53.30196826,54.10803223,24559000,PFE
2/1/2020,86.91000366,87.97000122,85.36000061,85.97000122,1679600,INCY
3/1/2020,76.15000153,78.09999847,75.16000366,77.90000153,5529300,INCY
6/1/2020,77.26999664,77.43000031,75.51999664,77.33999634,2817200,INCY
7/1/2020,77.27999878,77.62000275,76.16000366,77.13999939,1536000,INCY
8/1/2020,77.29000092,77.44999695,76.08000183,76.52999878,1698500,INCY
9/1/2020,76.5,78.69000244,76.5,77.94999695,1977600,INCY
10/1/2020,77.69999695,78.25,76.31999969,76.47000122,1204000,INCY
13/01/2020,76.58000183,77.91999817,75.80999756,77.09999847,1938100,INCY
14/01/2020,77.37999725,81.63999939,77.09999847,81.47000122,2830600,INCY
15/01/2020,81.12000275,82.37999725,80.29000092,80.54000092,1105100,INCY
16/01/2020,81.08000183,81.56999969,80.29000092,80.62000275,1343500,INCY
17/01/2020,80.98000336,81.11000061,80.05000305,80.5,1418500,INCY
21/01/2020,80.16999817,80.26000214,78.45999908,78.65000153,1228500,INCY
22/01/2020,78.83000183,79.52999878,78.22000122,78.48000336,845400,INCY
23/01/2020,78.56999969,78.93000031,77.44999695,78.23999786,1167100,INCY
24/01/2020,78.15000153,78.76000214,75.83000183,76.73999786,1299000,INCY
27/01/2020,75.68000031,76.43000031,75.23999786,76.06999969,1097500,INCY
28/01/2020,79,79.05999756,75.37000275,76.45999908,2016300,INCY
29/01/2020,76.08999634,76.34999847,74.81999969,74.98999786,1270200,INCY
30/01/2020,74.55000305,74.55000305,72.97000122,73.13999939,1482000,INCY
31/01/2020,72.55000305,73.59999847,71.83999634,73.06999969,1480100,INCY
3/2/2020,73.94999695,74.09999847,72.56999969,72.94000244,1258200,INCY
4/2/2020,73.73000336,74.51999664,73,73.87999725,1066800,INCY
5/2/2020,74.55999756,77.33000183,74.5,76,1384700,INCY
6/2/2020,76.19000244,76.19000244,74.66000366,75.80999756,906800,INCY
7/2/2020,75.66000366,75.73999786,74.08000183,74.13999939,843100,INCY
10/2/2020,73.66000366,75.26000214,73.51000214,75.11000061,849700,INCY
11/2/2020,75.27999878,76.77999878,75.16000366,76.13999939,985500,INCY
12/2/2020,76.40000153,77.16000366,75.25,75.83000183,2120000,INCY
13/02/2020,77.59999847,78.44000244,75.01000214,78.05000305,2227400,INCY
14/02/2020,78.01000214,78.45999908,77.44999695,78.44999695,1370200,INCY
18/02/2020,79,79.33000183,78.12999725,79.30000305,1209900,INCY
19/02/2020,79.69000244,82.58999634,79.63999939,82.41999817,1895400,INCY
20/02/2020,82,83.12000275,80.93000031,82.76999664,2653300,INCY
21/02/2020,82.27999878,82.73999786,80.37999725,80.88999939,1414000,INCY
24/02/2020,79.87999725,80.30999756,77.41999817,78.87000275,1366400,INCY
25/02/2020,79.05999756,79.69000244,76.76999664,77.31999969,2174600,INCY
26/02/2020,78.05999756,79.22000122,76.97000122,77.97000122,1442300,INCY
27/02/2020,76.94999695,78.37999725,75.63999939,75.83999634,1641700,INCY
28/02/2020,73.69000244,76.44000244,73.5,75.41000366,2525000,INCY
2/3/2020,75.73000336,79.09999847,75.34999847,79.05999756,2261300,INCY
3/3/2020,78.55000305,79.76999664,76.62999725,77.80000305,1939400,INCY
4/3/2020,79.15000153,80.23999786,77.84999847,80.16000366,2043800,INCY
5/3/2020,78.34999847,80.15000153,78,78.61000061,1430200,INCY
6/3/2020,75.18000031,76.90000153,74.81999969,76.04000092,1800100,INCY
9/3/2020,72.47000122,73.48999786,71.01999664,71.08999634,2063100,INCY
10/3/2020,72.69000244,74.31999969,70.26999664,74.30999756,2933100,INCY
11/3/2020,72.18000031,73.88999939,70.97000122,71.90000153,2347100,INCY
12/3/2020,68.15000153,71.54000092,67.93000031,68.01999664,4007600,INCY
13/03/2020,69.55000305,74,69.55000305,73.83999634,3552500,INCY
16/03/2020,67.94999695,75.33999634,67.12999725,71.59999847,3589000,INCY
17/03/2020,73.11000061,76.48000336,69.86000061,70.37000275,3429600,INCY
18/03/2020,67.90000153,72.87000275,63.34999847,66.90000153,2667800,INCY
19/03/2020,66.30000305,67.80999756,63.95000076,66.51000214,2650700,INCY
20/03/2020,67.26000214,72.41999817,66.51000214,66.95999908,2726500,INCY
23/03/2020,67.69999695,68.59999847,62.47999954,63.18000031,2447200,INCY
24/03/2020,65.38999939,68.02999878,63.29000092,67.43000031,2794000,INCY
25/03/2020,66.75,71.48000336,65.70999908,69.58999634,2500100,INCY
26/03/2020,68.69999695,73.27999878,68.69999695,73.05000305,1855700,INCY
27/03/2020,71.19999695,72.16000366,68.55000305,68.95999908,1463900,INCY
30/03/2020,70.19999695,72.52999878,69.25,72.16999817,2023200,INCY
31/03/2020,71.44000244,73.88999939,70.51999664,73.23000336,1695300,INCY
1/4/2020,72.05000305,74.83999634,71.52999878,74.18000031,1966300,INCY
2/4/2020,73.51000214,77.41999817,73.51000214,77.06999969,1513500,INCY
3/4/2020,77.58999634,79.48999786,77.23999786,78.58999634,2222200,INCY
6/4/2020,80.55000305,85.25,80.25,85.11000061,3234100,INCY
7/4/2020,86.20999908,87.84999847,85.12999725,86.66000366,2971500,INCY
8/4/2020,86.73999786,88.58999634,85.94999695,87.75,2086000,INCY
9/4/2020,87.33999634,87.98999786,85.16999817,86.80999756,1810500,INCY
13/04/2020,85.68000031,88.23999786,85.68000031,88.01000214,1452100,INCY
14/04/2020,88.23999786,91.73999786,88.23999786,91.27999878,1937700,INCY
15/04/2020,89.22000122,91.79000092,88.93000031,90.94999695,1642200,INCY
16/04/2020,91.98999786,96.13999939,91.43000031,95.66000366,3501100,INCY
17/04/2020,97.83000183,100.2699966,96.16000366,100,3859300,INCY
20/04/2020,99.80000305,102.4199982,99.30000305,101.1900024,2422600,INCY
21/04/2020,99.5,100.75,97.90000153,99.45999908,2620700,INCY
22/04/2020,100.2900009,101.9899979,99.55999756,100.9700012,1612300,INCY
23/04/2020,101.4100037,104.1999969,100.5500031,101.9000015,1262700,INCY
24/04/2020,102.7399979,103.9599991,101.6100006,103.4800034,1535500,INCY
27/04/2020,104,104.8099976,102.4000015,102.9800034,1249700,INCY
28/04/2020,104.2799988,104.3600006,96.69999695,97.66999817,2779100,INCY
29/04/2020,98.13999939,98.94000244,95.18000031,95.95999908,1779900,INCY
30/04/2020,95.69000244,98.34999847,95.02999878,97.66000366,1564300,INCY
1/5/2020,97.25,98.20999908,96.19999695,97.30000305,1279300,INCY
4/5/2020,97.70999908,101.3799973,97.70999908,100.9899979,1502100,INCY
5/5/2020,99.34999847,100.5199966,97.01000214,98.81999969,1850100,INCY
6/5/2020,96.83999634,97.87000275,95.37999725,96.08000183,1556900,INCY
7/5/2020,97.16000366,97.81999969,95.59999847,96.47000122,1327300,INCY
8/5/2020,96.87999725,96.93000031,94.66999817,95.91999817,1198600,INCY
11/5/2020,96.08999634,99.65000153,95.66000366,99.33000183,1534400,INCY
12/5/2020,100,100.1399994,96.73999786,96.73999786,1618100,INCY
13/05/2020,96.98000336,98.66000366,95.33000183,96.44999695,1648900,INCY
14/05/2020,95.84999847,96.51000214,93.86000061,94.83000183,1085500,INCY
15/05/2020,94.08999634,96.15000153,93.22000122,96.12000275,1228800,INCY
18/05/2020,97.87999725,98.80999756,96.26000214,96.45999908,1160200,INCY
19/05/2020,97.33000183,97.48000336,94.36000061,94.91999817,961700,INCY
20/05/2020,95.43000031,98.48999786,93.63999939,98.31999969,1765700,INCY
21/05/2020,98.48999786,98.93000031,96.97000122,98.68000031,1462600,INCY
22/05/2020,97.66999817,99.80000305,97.44999695,99.37000275,1320500,INCY
26/05/2020,100.4100037,101.8799973,98.11000061,98.68000031,3190300,INCY
27/05/2020,98.73000336,99.80999756,96.62000275,98.22000122,2432600,INCY
28/05/2020,98.36000061,102.9800034,98.01999664,100.5500031,1659500,INCY
29/05/2020,101.2099991,102.5699997,99.56999969,101.9100037,3120400,INCY
1/6/2020,101.6999969,102.5800018,100.5199966,101.75,1345200,INCY
2/6/2020,101.1200027,102.1699982,99.16999817,100.9000015,1902000,INCY
3/6/2020,100.8099976,100.8099976,97.55000305,98.83000183,1630000,INCY
4/6/2020,98.19000244,99.34999847,93.48000336,93.80000305,1528700,INCY
5/6/2020,93.16999817,96.31999969,90.16999817,93.51000214,1599700,INCY
8/6/2020,91.87000275,94.59999847,91.05000305,94.58000183,1387500,INCY
9/6/2020,95.08999634,95.16999817,92.5,93,1199000,INCY
10/6/2020,94.19000244,95.04000092,92.97000122,93.04000092,1318300,INCY
11/6/2020,93.38999939,93.87999725,90.68000031,90.80999756,1934600,INCY
12/6/2020,92.34999847,93.69000244,89.95999908,92.06999969,1079800,INCY
15/06/2020,90.48999786,93.94999695,90.47000122,93.51000214,1281600,INCY
16/06/2020,94.44999695,95.61000061,93.30999756,95.52999878,1175000,INCY
17/06/2020,96.23999786,97.26999664,95,96.27999878,962300,INCY
18/06/2020,96.27999878,97.93000031,95.86000061,97.36000061,999500,INCY
19/06/2020,98.33999634,106.2600021,97.83000183,105.4000015,3731800,INCY
22/06/2020,104.8399963,109.1399994,104.3899994,108.9300003,2497400,INCY
23/06/2020,109.4599991,110.25,106.0299988,106.5199966,1945600,INCY
24/06/2020,105.6500015,107.8600006,104,104.3300018,1636800,INCY
25/06/2020,105.0800018,106.0699997,103.6500015,105.9499969,1315400,INCY
26/06/2020,105.3000031,105.5699997,100.8000031,101.4300003,2124000,INCY
29/06/2020,101.4800034,103.8700027,100.0800018,102.4800034,1075700,INCY
30/06/2020,102.5299988,104.5299988,101.6699982,103.9700012,1131600,INCY
1/7/2020,103.9899979,104.6200027,101.3300018,102.6500015,1312600,INCY
2/7/2020,102.8199997,107.3799973,102.5199966,106.4700012,1438200,INCY
6/7/2020,106.5800018,108.4800034,105.5199966,107.7900009,1364900,INCY
7/7/2020,107.7300034,110.3700027,106.8700027,108.6500015,1601900,INCY
8/7/2020,108.5599976,109.5500031,107.3700027,108.2699966,735600,INCY
9/7/2020,108,109.1900024,105.4899979,107.8700027,1020100,INCY
10/7/2020,107.7399979,108.1699982,104.5400009,104.7600021,794600,INCY
13/07/2020,104.5199966,105,100.0199966,100.5599976,1478900,INCY
14/07/2020,100.1999969,103.2300034,97.83000183,103.0199966,1684900,INCY
15/07/2020,103.2600021,104.9700012,102.5899963,104.25,1790200,INCY
16/07/2020,103.8300018,103.8300018,99.84999847,101.5800018,938700,INCY
17/07/2020,102.3199997,104.5800018,100.9599991,104.1100006,2503600,INCY
20/07/2020,105.1900024,110.0100021,105.0100021,109.6900024,1388400,INCY
21/07/2020,109.6699982,109.6699982,106.4599991,106.6500015,1077400,INCY
22/07/2020,107.0599976,107.7399979,104.0500031,105.3700027,804200,INCY
23/07/2020,106.3300018,107.0899963,101.4100037,101.6800003,1154100,INCY
24/07/2020,100.7200012,101.4199982,98.29000092,99.41999817,852300,INCY
